"Province.State","Country.Region","Date","Fatalities"
"Connecticut","US",2020-03-30,36
"Delaware","US",2020-03-30,6
"District of Columbia","US",2020-03-30,9
"Florida","US",2020-03-30,63
"Georgia","US",2020-03-30,87
"Hawaii","US",2020-03-30,0
"Idaho","US",2020-03-30,6
"Illinois","US",2020-03-30,73
"Indiana","US",2020-03-30,35
"Iowa","US",2020-03-30,6
"Kansas","US",2020-03-30,8
"Kentucky","US",2020-03-30,11
"Louisiana","US",2020-03-30,185
"Maine","US",2020-03-30,3
"Maryland","US",2020-03-30,15
"Massachusetts","US",2020-03-30,56
"Michigan","US",2020-03-30,184
"Minnesota","US",2020-03-30,10
"Mississippi","US",2020-03-30,16
"Missouri","US",2020-03-30,13
"Montana","US",2020-03-30,5
"Nebraska","US",2020-03-30,2
"Nevada","US",2020-03-30,15
"New Hampshire","US",2020-03-30,3
"New Jersey","US",2020-03-30,198
"New Mexico","US",2020-03-30,2
"New York","US",2020-03-30,1342
"North Carolina","US",2020-03-30,7
"North Dakota","US",2020-03-30,2
"Ohio","US",2020-03-30,40
"Oklahoma","US",2020-03-30,16
"Oregon","US",2020-03-30,16
"Pennsylvania","US",2020-03-30,50
"Rhode Island","US",2020-03-30,4
"South Carolina","US",2020-03-30,18
"South Dakota","US",2020-03-30,1
"Tennessee","US",2020-03-30,14
"Texas","US",2020-03-30,45
"Utah","US",2020-03-30,4
"Vermont","US",2020-03-30,12
"Virginia","US",2020-03-30,15
"Washington","US",2020-03-30,205
"West Virginia","US",2020-03-30,1
"Wisconsin","US",2020-03-30,20
"Wyoming","US",2020-03-30,0
"Diamond Princess","US",2020-03-30,0
"Grand Princess","US",2020-03-30,3
"American Samoa","US",2020-03-31,0
"Guam","US",2020-03-31,2
"Northern Mariana Islands","US",2020-03-31,0
"Puerto Rico","US",2020-03-31,8
"Virgin Islands","US",2020-03-31,0
"Alabama","US",2020-03-31,23
"Alaska","US",2020-03-31,3
"Arizona","US",2020-03-31,25
"Arkansas","US",2020-03-31,8
"California","US",2020-03-31,173
"Colorado","US",2020-03-31,69
"Connecticut","US",2020-03-31,69
"Delaware","US",2020-03-31,10
"District of Columbia","US",2020-03-31,9
"Florida","US",2020-03-31,85
"Georgia","US",2020-03-31,111
"Hawaii","US",2020-03-31,0
"Idaho","US",2020-03-31,8
"Illinois","US",2020-03-31,99
"Indiana","US",2020-03-31,49
"Iowa","US",2020-03-31,7
"Kansas","US",2020-03-31,9
"Kentucky","US",2020-03-31,11
"Louisiana","US",2020-03-31,239
"Maine","US",2020-03-31,5
"Maryland","US",2020-03-31,18
"Massachusetts","US",2020-03-31,89
"Michigan","US",2020-03-31,259
"Minnesota","US",2020-03-31,12
"Mississippi","US",2020-03-31,20
"Missouri","US",2020-03-31,15
"Montana","US",2020-03-31,5
"Nebraska","US",2020-03-31,3
"Nevada","US",2020-03-31,26
"New Hampshire","US",2020-03-31,3
"New Jersey","US",2020-03-31,267
"New Mexico","US",2020-03-31,4
"New York","US",2020-03-31,1714
"North Carolina","US",2020-03-31,12
"North Dakota","US",2020-03-31,3
"Ohio","US",2020-03-31,55
"Oklahoma","US",2020-03-31,23
"Oregon","US",2020-03-31,18
"Pennsylvania","US",2020-03-31,63
"Rhode Island","US",2020-03-31,8
"South Carolina","US",2020-03-31,22
"South Dakota","US",2020-03-31,1
"Tennessee","US",2020-03-31,23
"Texas","US",2020-03-31,54
"Utah","US",2020-03-31,5
"Vermont","US",2020-03-31,13
"Virginia","US",2020-03-31,27
"Washington","US",2020-03-31,225
"West Virginia","US",2020-03-31,1
"Wisconsin","US",2020-03-31,25
"Wyoming","US",2020-03-31,0
"Diamond Princess","US",2020-03-31,0
"Grand Princess","US",2020-03-31,3
"American Samoa","US",2020-04-01,0
"Guam","US",2020-04-01,3
"Northern Mariana Islands","US",2020-04-01,1
"Puerto Rico","US",2020-04-01,11
"Virgin Islands","US",2020-04-01,0
"Alabama","US",2020-04-01,27
"Alaska","US",2020-04-01,3
"Arizona","US",2020-04-01,32
"Arkansas","US",2020-04-01,10
"California","US",2020-04-01,199
"Colorado","US",2020-04-01,69
"Connecticut","US",2020-04-01,85
"Delaware","US",2020-04-01,11
"District of Columbia","US",2020-04-01,9
"Florida","US",2020-04-01,87
"Georgia","US",2020-04-01,139
"Hawaii","US",2020-04-01,1
"Idaho","US",2020-04-01,9
"Illinois","US",2020-04-01,141
"Indiana","US",2020-04-01,65
"Iowa","US",2020-04-01,9
"Kansas","US",2020-04-01,10
"Kentucky","US",2020-04-01,18
"Louisiana","US",2020-04-01,273
"Maine","US",2020-04-01,5
"Maryland","US",2020-04-01,31
"Massachusetts","US",2020-04-01,122
"Michigan","US",2020-04-01,335
"Minnesota","US",2020-04-01,17
"Mississippi","US",2020-04-01,22
"Missouri","US",2020-04-01,18
"Montana","US",2020-04-01,6
"Nebraska","US",2020-04-01,4
"Nevada","US",2020-04-01,31
"New Hampshire","US",2020-04-01,3
"New Jersey","US",2020-04-01,355
"New Mexico","US",2020-04-01,5
"New York","US",2020-04-01,2176
"North Carolina","US",2020-04-01,14
"North Dakota","US",2020-04-01,3
"Ohio","US",2020-04-01,65
"Oklahoma","US",2020-04-01,30
"Oregon","US",2020-04-01,19
"Pennsylvania","US",2020-04-01,74
"Rhode Island","US",2020-04-01,10
"South Carolina","US",2020-04-01,26
"South Dakota","US",2020-04-01,2
"Tennessee","US",2020-04-01,24
"Texas","US",2020-04-01,66
"Utah","US",2020-04-01,5
"Vermont","US",2020-04-01,16
"Virginia","US",2020-04-01,34
"Washington","US",2020-04-01,234
"West Virginia","US",2020-04-01,1
"Wisconsin","US",2020-04-01,27
"Wyoming","US",2020-04-01,0
"Diamond Princess","US",2020-04-01,0
"Grand Princess","US",2020-04-01,3
"American Samoa","US",2020-04-02,0
"Guam","US",2020-04-02,3
"Northern Mariana Islands","US",2020-04-02,1
"Puerto Rico","US",2020-04-02,12
"Virgin Islands","US",2020-04-02,0
"Alabama","US",2020-04-02,32
"Alaska","US",2020-04-02,3
"Arizona","US",2020-04-02,35
"Arkansas","US",2020-04-02,12
"California","US",2020-04-02,238
"Colorado","US",2020-04-02,80
"Connecticut","US",2020-04-02,112
"Delaware","US",2020-04-02,12
"District of Columbia","US",2020-04-02,12
"Florida","US",2020-04-02,164
"Georgia","US",2020-04-02,163
"Hawaii","US",2020-04-02,1
"Idaho","US",2020-04-02,9
"Illinois","US",2020-04-02,163
"Indiana","US",2020-04-02,78
"Iowa","US",2020-04-02,11
"Kansas","US",2020-04-02,12
"Kentucky","US",2020-04-02,31
"Louisiana","US",2020-04-02,310
"Maine","US",2020-04-02,7
"Maryland","US",2020-04-02,36
"Massachusetts","US",2020-04-02,154
"Michigan","US",2020-04-02,417
"Minnesota","US",2020-04-02,18
"Mississippi","US",2020-04-02,26
"Missouri","US",2020-04-02,22
"Montana","US",2020-04-02,6
"Nebraska","US",2020-04-02,5
"Nevada","US",2020-04-02,38
"New Hampshire","US",2020-04-02,3
"New Jersey","US",2020-04-02,537
"New Mexico","US",2020-04-02,6
"New York","US",2020-04-02,2738
"North Carolina","US",2020-04-02,21
"North Dakota","US",2020-04-02,3
"Ohio","US",2020-04-02,81
"Oklahoma","US",2020-04-02,34
"Oregon","US",2020-04-02,21
"Pennsylvania","US",2020-04-02,90
"Rhode Island","US",2020-04-02,12
"South Carolina","US",2020-04-02,31
"South Dakota","US",2020-04-02,2
"Tennessee","US",2020-04-02,36
"Texas","US",2020-04-02,77
"Utah","US",2020-04-02,7
"Vermont","US",2020-04-02,17
"Virginia","US",2020-04-02,41
"Washington","US",2020-04-02,271
"West Virginia","US",2020-04-02,2
"Wisconsin","US",2020-04-02,38
"Wyoming","US",2020-04-02,0
"Diamond Princess","US",2020-04-02,0
"Grand Princess","US",2020-04-02,3
"American Samoa","US",2020-04-03,0
"Guam","US",2020-04-03,4
"Northern Mariana Islands","US",2020-04-03,1
"Puerto Rico","US",2020-04-03,15
"Virgin Islands","US",2020-04-03,0
"Alabama","US",2020-04-03,38
"Alaska","US",2020-04-03,3
"Arizona","US",2020-04-03,44
"Arkansas","US",2020-04-03,12
"California","US",2020-04-03,265
"Colorado","US",2020-04-03,97
"Connecticut","US",2020-04-03,131
"Delaware","US",2020-04-03,14
"District of Columbia","US",2020-04-03,15
"Florida","US",2020-04-03,170
"Georgia","US",2020-04-03,184
"Hawaii","US",2020-04-03,3
"Idaho","US",2020-04-03,9
"Illinois","US",2020-04-03,210
"Indiana","US",2020-04-03,102
"Iowa","US",2020-04-03,11
"Kansas","US",2020-04-03,18
"Kentucky","US",2020-04-03,34
"Louisiana","US",2020-04-03,370
"Maine","US",2020-04-03,9
"Maryland","US",2020-04-03,43
"Massachusetts","US",2020-04-03,192
"Michigan","US",2020-04-03,479
"Minnesota","US",2020-04-03,22
"Mississippi","US",2020-04-03,29
"Missouri","US",2020-04-03,25
"Montana","US",2020-04-03,5
"Nebraska","US",2020-04-03,6
"Nevada","US",2020-04-03,43
"New Hampshire","US",2020-04-03,5
"New Jersey","US",2020-04-03,646
"New Mexico","US",2020-04-03,10
"New York","US",2020-04-03,3262
"North Carolina","US",2020-04-03,27
"North Dakota","US",2020-04-03,3
"Ohio","US",2020-04-03,91
"Oklahoma","US",2020-04-03,38
"Oregon","US",2020-04-03,22
"Pennsylvania","US",2020-04-03,102
"Rhode Island","US",2020-04-03,14
"South Carolina","US",2020-04-03,34
"South Dakota","US",2020-04-03,2
"Tennessee","US",2020-04-03,41
"Texas","US",2020-04-03,100
"Utah","US",2020-04-03,7
"Vermont","US",2020-04-03,17
"Virginia","US",2020-04-03,46
"Washington","US",2020-04-03,291
"West Virginia","US",2020-04-03,2
"Wisconsin","US",2020-04-03,51
"Wyoming","US",2020-04-03,0
"Diamond Princess","US",2020-04-03,0
"Grand Princess","US",2020-04-03,3
"American Samoa","US",2020-04-04,0
"Guam","US",2020-04-04,4
"Northern Mariana Islands","US",2020-04-04,1
"Puerto Rico","US",2020-04-04,18
"Virgin Islands","US",2020-04-04,0
"Alabama","US",2020-04-04,44
"Alaska","US",2020-04-04,5
"Arizona","US",2020-04-04,52
"Arkansas","US",2020-04-04,14
"California","US",2020-04-04,289
"Colorado","US",2020-04-04,111
"Connecticut","US",2020-04-04,165
"Delaware","US",2020-04-04,14
"District of Columbia","US",2020-04-04,21
"Florida","US",2020-04-04,195
"Georgia","US",2020-04-04,201
"Hawaii","US",2020-04-04,3
"Idaho","US",2020-04-04,10
"Illinois","US",2020-04-04,244
"Indiana","US",2020-04-04,116
"Iowa","US",2020-04-04,14
"Kansas","US",2020-04-04,21
"Kentucky","US",2020-04-04,40
"Louisiana","US",2020-04-04,409
"Maine","US",2020-04-04,10
"Maryland","US",2020-04-04,54
"Massachusetts","US",2020-04-04,216
"Michigan","US",2020-04-04,540
"Minnesota","US",2020-04-04,24
"Mississippi","US",2020-04-04,35
"Missouri","US",2020-04-04,33
"Montana","US",2020-04-04,6
"Nebraska","US",2020-04-04,6
"Nevada","US",2020-04-04,46
"New Hampshire","US",2020-04-04,7
"New Jersey","US",2020-04-04,846
"New Mexico","US",2020-04-04,11
"New York","US",2020-04-04,3544
"North Carolina","US",2020-04-04,34
"North Dakota","US",2020-04-04,3
"Ohio","US",2020-04-04,102
"Oklahoma","US",2020-04-04,42
"Oregon","US",2020-04-04,22
"Pennsylvania","US",2020-04-04,136
"Rhode Island","US",2020-04-04,17
"South Carolina","US",2020-04-04,40
"South Dakota","US",2020-04-04,2
"Tennessee","US",2020-04-04,50
"Texas","US",2020-04-04,116
"Utah","US",2020-04-04,8
"Vermont","US",2020-04-04,20
"Virginia","US",2020-04-04,52
"Washington","US",2020-04-04,315
"West Virginia","US",2020-04-04,2
"Wisconsin","US",2020-04-04,54
"Wyoming","US",2020-04-04,0
"Diamond Princess","US",2020-04-04,0
"Grand Princess","US",2020-04-04,3
"American Samoa","US",2020-04-05,0
"Guam","US",2020-04-05,4
"Northern Mariana Islands","US",2020-04-05,1
"Puerto Rico","US",2020-04-05,20
"Virgin Islands","US",2020-04-05,1
"Alabama","US",2020-04-05,45
"Alaska","US",2020-04-05,6
"Arizona","US",2020-04-05,64
"Arkansas","US",2020-04-05,16
"California","US",2020-04-05,348
"Colorado","US",2020-04-05,140
"Connecticut","US",2020-04-05,189
"Delaware","US",2020-04-05,14
"District of Columbia","US",2020-04-05,22
"Florida","US",2020-04-05,221
"Georgia","US",2020-04-05,211
"Hawaii","US",2020-04-05,4
"Idaho","US",2020-04-05,10
"Illinois","US",2020-04-05,274
"Indiana","US",2020-04-05,127
"Iowa","US",2020-04-05,18
"Kansas","US",2020-04-05,22
"Kentucky","US",2020-04-05,45
"Louisiana","US",2020-04-05,477
"Maine","US",2020-04-05,10
"Maryland","US",2020-04-05,67
"Massachusetts","US",2020-04-05,231
"Michigan","US",2020-04-05,617
"Minnesota","US",2020-04-05,29
"Mississippi","US",2020-04-05,43
"Missouri","US",2020-04-05,44
"Montana","US",2020-04-05,6
"Nebraska","US",2020-04-05,8
"Nevada","US",2020-04-05,46
"New Hampshire","US",2020-04-05,9
"New Jersey","US",2020-04-05,917
"New Mexico","US",2020-04-05,12
"New York","US",2020-04-05,4029
"North Carolina","US",2020-04-05,38
"North Dakota","US",2020-04-05,3
"Ohio","US",2020-04-05,119
"Oklahoma","US",2020-04-05,46
"Oregon","US",2020-04-05,27
"Pennsylvania","US",2020-04-05,151
"Rhode Island","US",2020-04-05,25
"South Carolina","US",2020-04-05,44
"South Dakota","US",2020-04-05,2
"Tennessee","US",2020-04-05,53
"Texas","US",2020-04-05,136
"Utah","US",2020-04-05,8
"Vermont","US",2020-04-05,22
"Virginia","US",2020-04-05,52
"Washington","US",2020-04-05,336
"West Virginia","US",2020-04-05,3
"Wisconsin","US",2020-04-05,74
"Wyoming","US",2020-04-05,0
"Diamond Princess","US",2020-04-05,0
"Grand Princess","US",2020-04-05,3
"American Samoa","US",2020-04-06,0
"Guam","US",2020-04-06,4
"Northern Mariana Islands","US",2020-04-06,1
"Puerto Rico","US",2020-04-06,21
"Virgin Islands","US",2020-04-06,1
"Alabama","US",2020-04-06,49
"Alaska","US",2020-04-06,6
"Arizona","US",2020-04-06,65
"Arkansas","US",2020-04-06,16
"California","US",2020-04-06,380
"Colorado","US",2020-04-06,150
"Connecticut","US",2020-04-06,206
"Delaware","US",2020-04-06,15
"District of Columbia","US",2020-04-06,24
"Florida","US",2020-04-06,236
"Georgia","US",2020-04-06,229
"Hawaii","US",2020-04-06,5
"Idaho","US",2020-04-06,10
"Illinois","US",2020-04-06,307
"Indiana","US",2020-04-06,143
"Iowa","US",2020-04-06,25
"Kansas","US",2020-04-06,25
"Kentucky","US",2020-04-06,45
"Louisiana","US",2020-04-06,512
"Maine","US",2020-04-06,10
"Maryland","US",2020-04-06,91
"Massachusetts","US",2020-04-06,260
"Michigan","US",2020-04-06,727
"Minnesota","US",2020-04-06,30
"Mississippi","US",2020-04-06,51
"Missouri","US",2020-04-06,47
"Montana","US",2020-04-06,6
"Nebraska","US",2020-04-06,9
"Nevada","US",2020-04-06,46
"New Hampshire","US",2020-04-06,9
"New Jersey","US",2020-04-06,1003
"New Mexico","US",2020-04-06,12
"New York","US",2020-04-06,4698
"North Carolina","US",2020-04-06,45
"North Dakota","US",2020-04-06,3
"Ohio","US",2020-04-06,142
"Oklahoma","US",2020-04-06,51
"Oregon","US",2020-04-06,27
"Pennsylvania","US",2020-04-06,179
"Rhode Island","US",2020-04-06,27
"South Carolina","US",2020-04-06,48
"South Dakota","US",2020-04-06,4
"Tennessee","US",2020-04-06,65
"Texas","US",2020-04-06,150
"Utah","US",2020-04-06,13
"Vermont","US",2020-04-06,23
"Virginia","US",2020-04-06,66
"Washington","US",2020-04-06,381
"West Virginia","US",2020-04-06,4
"Wisconsin","US",2020-04-06,78
"Wyoming","US",2020-04-06,0
"Diamond Princess","US",2020-04-06,0
"Grand Princess","US",2020-04-06,3
"American Samoa","US",2020-04-07,0
"Guam","US",2020-04-07,4
"Northern Mariana Islands","US",2020-04-07,2
"Puerto Rico","US",2020-04-07,23
"Virgin Islands","US",2020-04-07,1
"Alabama","US",2020-04-07,64
"Alaska","US",2020-04-07,6
"Arizona","US",2020-04-07,73
"Arkansas","US",2020-04-07,18
"California","US",2020-04-07,432
"Colorado","US",2020-04-07,179
"Connecticut","US",2020-04-07,277
"Delaware","US",2020-04-07,16
"District of Columbia","US",2020-04-07,22
"Florida","US",2020-04-07,283
"Georgia","US",2020-04-07,329
"Hawaii","US",2020-04-07,5
"Idaho","US",2020-04-07,13
"Illinois","US",2020-04-07,380
"Indiana","US",2020-04-07,173
"Iowa","US",2020-04-07,25
"Kansas","US",2020-04-07,29
"Kentucky","US",2020-04-07,65
"Louisiana","US",2020-04-07,582
"Maine","US",2020-04-07,12
"Maryland","US",2020-04-07,103
"Massachusetts","US",2020-04-07,356
"Michigan","US",2020-04-07,845
"Minnesota","US",2020-04-07,34
"Mississippi","US",2020-04-07,60
"Missouri","US",2020-04-07,65
"Montana","US",2020-04-07,6
"Nebraska","US",2020-04-07,10
"Nevada","US",2020-04-07,72
"New Hampshire","US",2020-04-07,9
"New Jersey","US",2020-04-07,1232
"New Mexico","US",2020-04-07,13
"New York","US",2020-04-07,5489
"North Carolina","US",2020-04-07,53
"North Dakota","US",2020-04-07,4
"Ohio","US",2020-04-07,167
"Oklahoma","US",2020-04-07,67
"Oregon","US",2020-04-07,29
"Pennsylvania","US",2020-04-07,247
"Rhode Island","US",2020-04-07,30
"South Carolina","US",2020-04-07,51
"South Dakota","US",2020-04-07,6
"Tennessee","US",2020-04-07,72
"Texas","US",2020-04-07,160
"Utah","US",2020-04-07,13
"Vermont","US",2020-04-07,23
"Virginia","US",2020-04-07,66
"Washington","US",2020-04-07,400
"West Virginia","US",2020-04-07,4
"Wisconsin","US",2020-04-07,92
"Wyoming","US",2020-04-07,0
"Diamond Princess","US",2020-04-07,0
"Grand Princess","US",2020-04-07,3
"American Samoa","US",2020-04-08,0
"Guam","US",2020-04-08,4
"Northern Mariana Islands","US",2020-04-08,2
"Puerto Rico","US",2020-04-08,24
"Virgin Islands","US",2020-04-08,1
"Alabama","US",2020-04-08,66
"Alaska","US",2020-04-08,7
"Arizona","US",2020-04-08,89
"Arkansas","US",2020-04-08,18
"California","US",2020-04-08,495
"Colorado","US",2020-04-08,193
"Connecticut","US",2020-04-08,326
"Delaware","US",2020-04-08,19
"District of Columbia","US",2020-04-08,27
"Florida","US",2020-04-08,309
"Georgia","US",2020-04-08,362
"Hawaii","US",2020-04-08,5
"Idaho","US",2020-04-08,15
"Illinois","US",2020-04-08,462
"Indiana","US",2020-04-08,203
"Iowa","US",2020-04-08,27
"Kansas","US",2020-04-08,34
"Kentucky","US",2020-04-08,65
"Louisiana","US",2020-04-08,652
"Maine","US",2020-04-08,14
"Maryland","US",2020-04-08,124
"Massachusetts","US",2020-04-08,433
"Michigan","US",2020-04-08,959
"Minnesota","US",2020-04-08,39
"Mississippi","US",2020-04-08,67
"Missouri","US",2020-04-08,86
"Montana","US",2020-04-08,6
"Nebraska","US",2020-04-08,12
"Nevada","US",2020-04-08,72
"New Hampshire","US",2020-04-08,13
"New Jersey","US",2020-04-08,1504
"New Mexico","US",2020-04-08,13
"New York","US",2020-04-08,6268
"North Carolina","US",2020-04-08,66
"North Dakota","US",2020-04-08,4
"Ohio","US",2020-04-08,193
"Oklahoma","US",2020-04-08,79
"Oregon","US",2020-04-08,33
"Pennsylvania","US",2020-04-08,318
"Rhode Island","US",2020-04-08,35
"South Carolina","US",2020-04-08,51
"South Dakota","US",2020-04-08,6
"Tennessee","US",2020-04-08,80
"Texas","US",2020-04-08,189
"Utah","US",2020-04-08,13
"Vermont","US",2020-04-08,23
"Virginia","US",2020-04-08,66
"Washington","US",2020-04-08,426
"West Virginia","US",2020-04-08,4
"Wisconsin","US",2020-04-08,100
"Wyoming","US",2020-04-08,0
"Diamond Princess","US",2020-04-08,0
"Grand Princess","US",2020-04-08,3
"American Samoa","US",2020-04-09,0
"Guam","US",2020-04-09,4
"Northern Mariana Islands","US",2020-04-09,2
"Puerto Rico","US",2020-04-09,33
"Virgin Islands","US",2020-04-09,1
"Alabama","US",2020-04-09,70
"Alaska","US",2020-04-09,7
"Arizona","US",2020-04-09,98
"Arkansas","US",2020-04-09,21
"California","US",2020-04-09,544
"Colorado","US",2020-04-09,193
"Connecticut","US",2020-04-09,380
"Delaware","US",2020-04-09,23
"District of Columbia","US",2020-04-09,32
"Florida","US",2020-04-09,354
"Georgia","US",2020-04-09,379
"Hawaii","US",2020-04-09,6
"Idaho","US",2020-04-09,18
"Illinois","US",2020-04-09,528
"Indiana","US",2020-04-09,245
"Iowa","US",2020-04-09,29
"Kansas","US",2020-04-09,42
"Kentucky","US",2020-04-09,73
"Louisiana","US",2020-04-09,702
"Maine","US",2020-04-09,16
"Maryland","US",2020-04-09,138
"Massachusetts","US",2020-04-09,503
"Michigan","US",2020-04-09,1076
"Minnesota","US",2020-04-09,50
"Mississippi","US",2020-04-09,76
"Missouri","US",2020-04-09,93
"Montana","US",2020-04-09,6
"Nebraska","US",2020-04-09,14
"Nevada","US",2020-04-09,81
"New Hampshire","US",2020-04-09,21
"New Jersey","US",2020-04-09,1709
"New Mexico","US",2020-04-09,16
"New York","US",2020-04-09,7067
"North Carolina","US",2020-04-09,76
"North Dakota","US",2020-04-09,5
"Ohio","US",2020-04-09,213
"Oklahoma","US",2020-04-09,80
"Oregon","US",2020-04-09,44
"Pennsylvania","US",2020-04-09,345
"Rhode Island","US",2020-04-09,43
"South Carolina","US",2020-04-09,67
"South Dakota","US",2020-04-09,6
"Tennessee","US",2020-04-09,94
"Texas","US",2020-04-09,210
"Utah","US",2020-04-09,13
"Vermont","US",2020-04-09,23
"Virginia","US",2020-04-09,109
"Washington","US",2020-04-09,456
"West Virginia","US",2020-04-09,5
"Wisconsin","US",2020-04-09,111
"Wyoming","US",2020-04-09,0
"Diamond Princess","US",2020-04-09,0
"Grand Princess","US",2020-04-09,3
"American Samoa","US",2020-04-10,0
"Guam","US",2020-04-10,4
"Northern Mariana Islands","US",2020-04-10,2
"Puerto Rico","US",2020-04-10,39
"Virgin Islands","US",2020-04-10,1
"Alabama","US",2020-04-10,80
"Alaska","US",2020-04-10,7
"Arizona","US",2020-04-10,106
"Arkansas","US",2020-04-10,21
"California","US",2020-04-10,583
"Colorado","US",2020-04-10,226
"Connecticut","US",2020-04-10,448
"Delaware","US",2020-04-10,32
"District of Columbia","US",2020-04-10,38
"Florida","US",2020-04-10,390
"Georgia","US",2020-04-10,416
"Hawaii","US",2020-04-10,6
"Idaho","US",2020-04-10,24
"Illinois","US",2020-04-10,597
"Indiana","US",2020-04-10,300
"Iowa","US",2020-04-10,31
"Kansas","US",2020-04-10,42
"Kentucky","US",2020-04-10,90
"Louisiana","US",2020-04-10,755
"Maine","US",2020-04-10,17
"Maryland","US",2020-04-10,171
"Massachusetts","US",2020-04-10,599
"Michigan","US",2020-04-10,1276
"Minnesota","US",2020-04-10,57
"Mississippi","US",2020-04-10,82
"Missouri","US",2020-04-10,99
"Montana","US",2020-04-10,6
"Nebraska","US",2020-04-10,15
"Nevada","US",2020-04-10,90
"New Hampshire","US",2020-04-10,21
"New Jersey","US",2020-04-10,1932
"New Mexico","US",2020-04-10,17
"New York","US",2020-04-10,7867
"North Carolina","US",2020-04-10,83
"North Dakota","US",2020-04-10,6
"Ohio","US",2020-04-10,231
"Oklahoma","US",2020-04-10,88
"Oregon","US",2020-04-10,44
"Pennsylvania","US",2020-04-10,418
"Rhode Island","US",2020-04-10,43
"South Carolina","US",2020-04-10,72
"South Dakota","US",2020-04-10,6
"Tennessee","US",2020-04-10,98
"Texas","US",2020-04-10,238
"Utah","US",2020-04-10,17
"Vermont","US",2020-04-10,24
"Virginia","US",2020-04-10,121
"Washington","US",2020-04-10,483
"West Virginia","US",2020-04-10,5
"Wisconsin","US",2020-04-10,128
"Wyoming","US",2020-04-10,0
"Diamond Princess","US",2020-04-10,0
"Grand Princess","US",2020-04-10,3
"American Samoa","US",2020-04-11,0
"Guam","US",2020-04-11,5
"Northern Mariana Islands","US",2020-04-11,2
"Puerto Rico","US",2020-04-11,42
"Virgin Islands","US",2020-04-11,1
"Alabama","US",2020-04-11,92
"Alaska","US",2020-04-11,8
"Arizona","US",2020-04-11,117
"Arkansas","US",2020-04-11,25
"California","US",2020-04-11,604
"Colorado","US",2020-04-11,250
"Connecticut","US",2020-04-11,494
"Delaware","US",2020-04-11,33
"District of Columbia","US",2020-04-11,47
"Florida","US",2020-04-11,438
"Georgia","US",2020-04-11,429
"Hawaii","US",2020-04-11,8
"Idaho","US",2020-04-11,25
"Illinois","US",2020-04-11,677
"Indiana","US",2020-04-11,330
"Iowa","US",2020-04-11,34
"Kansas","US",2020-04-11,55
"Kentucky","US",2020-04-11,90
"Louisiana","US",2020-04-11,806
"Maine","US",2020-04-11,19
"Maryland","US",2020-04-11,206
"Massachusetts","US",2020-04-11,686
"Michigan","US",2020-04-11,1384
"Minnesota","US",2020-04-11,64
"Mississippi","US",2020-04-11,93
"Missouri","US",2020-04-11,116
"Montana","US",2020-04-11,6
"Nebraska","US",2020-04-11,17
"Nevada","US",2020-04-11,102
"New Hampshire","US",2020-04-11,22
"New Jersey","US",2020-04-11,2183
"New Mexico","US",2020-04-11,19
"New York","US",2020-04-11,8627
"North Carolina","US",2020-04-11,89
"North Dakota","US",2020-04-11,7
"Ohio","US",2020-04-11,247
"Oklahoma","US",2020-04-11,94
"Oregon","US",2020-04-11,48
"Pennsylvania","US",2020-04-11,503
"Rhode Island","US",2020-04-11,56
"South Carolina","US",2020-04-11,80
"South Dakota","US",2020-04-11,6
"Tennessee","US",2020-04-11,106
"Texas","US",2020-04-11,266
"Utah","US",2020-04-11,18
"Vermont","US",2020-04-11,25
"Virginia","US",2020-04-11,130
"Washington","US",2020-04-11,495
"West Virginia","US",2020-04-11,5
"Wisconsin","US",2020-04-11,137
"Wyoming","US",2020-04-11,0
"Diamond Princess","US",2020-04-11,0
"Grand Princess","US",2020-04-11,3
"American Samoa","US",2020-04-12,0
"Guam","US",2020-04-12,5
"Northern Mariana Islands","US",2020-04-12,2
"Puerto Rico","US",2020-04-12,44
"Virgin Islands","US",2020-04-12,1
"Alabama","US",2020-04-12,93
"Alaska","US",2020-04-12,8
"Arizona","US",2020-04-12,125
"Arkansas","US",2020-04-12,27
"California","US",2020-04-12,640
"Colorado","US",2020-04-12,289
"Connecticut","US",2020-04-12,554
"Delaware","US",2020-04-12,35
"District of Columbia","US",2020-04-12,50
"Florida","US",2020-04-12,461
"Georgia","US",2020-04-12,433
"Hawaii","US",2020-04-12,9
"Idaho","US",2020-04-12,27
"Illinois","US",2020-04-12,720
"Indiana","US",2020-04-12,343
"Iowa","US",2020-04-12,41
"Kansas","US",2020-04-12,56
"Kentucky","US",2020-04-12,97
"Louisiana","US",2020-04-12,840
"Maine","US",2020-04-12,19
"Maryland","US",2020-04-12,236
"Massachusetts","US",2020-04-12,756
"Michigan","US",2020-04-12,1479
"Minnesota","US",2020-04-12,70
"Mississippi","US",2020-04-12,96
"Missouri","US",2020-04-12,118
"Montana","US",2020-04-12,6
"Nebraska","US",2020-04-12,17
"Nevada","US",2020-04-12,112
"New Hampshire","US",2020-04-12,23
"New Jersey","US",2020-04-12,2350
"New Mexico","US",2020-04-12,26
"New York","US",2020-04-12,9385
"North Carolina","US",2020-04-12,89
"North Dakota","US",2020-04-12,7
"Ohio","US",2020-04-12,253
"Oklahoma","US",2020-04-12,96
"Oregon","US",2020-04-12,52
"Pennsylvania","US",2020-04-12,557
"Rhode Island","US",2020-04-12,63
"South Carolina","US",2020-04-12,82
"South Dakota","US",2020-04-12,6
