"Province.State","Country.Region","Date","ConfirmedCases"
"Virgin Islands","US",2020-03-30,30
"Alabama","US",2020-03-30,899
"Alaska","US",2020-03-30,114
"Arizona","US",2020-03-30,1157
"Arkansas","US",2020-03-30,473
"California","US",2020-03-30,7138
"Colorado","US",2020-03-30,2311
"Connecticut","US",2020-03-30,2571
"Delaware","US",2020-03-30,264
"District of Columbia","US",2020-03-30,401
"Florida","US",2020-03-30,5473
"Georgia","US",2020-03-30,2808
"Hawaii","US",2020-03-30,175
"Idaho","US",2020-03-30,340
"Illinois","US",2020-03-30,5056
"Indiana","US",2020-03-30,1786
"Iowa","US",2020-03-30,424
"Kansas","US",2020-03-30,372
"Kentucky","US",2020-03-30,479
"Louisiana","US",2020-03-30,4025
"Maine","US",2020-03-30,275
"Maryland","US",2020-03-30,1413
"Massachusetts","US",2020-03-30,5752
"Michigan","US",2020-03-30,6498
"Minnesota","US",2020-03-30,576
"Mississippi","US",2020-03-30,847
"Missouri","US",2020-03-30,1051
"Montana","US",2020-03-30,171
"Nebraska","US",2020-03-30,145
"Nevada","US",2020-03-30,1012
"New Hampshire","US",2020-03-30,314
"New Jersey","US",2020-03-30,16636
"New Mexico","US",2020-03-30,237
"New York","US",2020-03-30,66663
"North Carolina","US",2020-03-30,1313
"North Dakota","US",2020-03-30,109
"Ohio","US",2020-03-30,1933
"Oklahoma","US",2020-03-30,481
"Oregon","US",2020-03-30,606
"Pennsylvania","US",2020-03-30,4155
"Rhode Island","US",2020-03-30,408
"South Carolina","US",2020-03-30,925
"South Dakota","US",2020-03-30,101
"Tennessee","US",2020-03-30,1917
"Texas","US",2020-03-30,3147
"Utah","US",2020-03-30,798
"Vermont","US",2020-03-30,256
"Virginia","US",2020-03-30,1020
"Washington","US",2020-03-30,4923
"West Virginia","US",2020-03-30,145
"Wisconsin","US",2020-03-30,1230
"Wyoming","US",2020-03-30,94
"Diamond Princess","US",2020-03-30,49
"Grand Princess","US",2020-03-30,103
"American Samoa","US",2020-03-31,0
"Guam","US",2020-03-31,69
"Northern Mariana Islands","US",2020-03-31,2
"Puerto Rico","US",2020-03-31,239
"Virgin Islands","US",2020-03-31,30
"Alabama","US",2020-03-31,987
"Alaska","US",2020-03-31,119
"Arizona","US",2020-03-31,1289
"Arkansas","US",2020-03-31,523
"California","US",2020-03-31,8210
"Colorado","US",2020-03-31,2966
"Connecticut","US",2020-03-31,3128
"Delaware","US",2020-03-31,319
"District of Columbia","US",2020-03-31,495
"Florida","US",2020-03-31,6741
"Georgia","US",2020-03-31,3929
"Hawaii","US",2020-03-31,204
"Idaho","US",2020-03-31,515
"Illinois","US",2020-03-31,5994
"Indiana","US",2020-03-31,2158
"Iowa","US",2020-03-31,497
"Kansas","US",2020-03-31,434
"Kentucky","US",2020-03-31,628
"Louisiana","US",2020-03-31,5237
"Maine","US",2020-03-31,303
"Maryland","US",2020-03-31,1660
"Massachusetts","US",2020-03-31,6620
"Michigan","US",2020-03-31,7615
"Minnesota","US",2020-03-31,629
"Mississippi","US",2020-03-31,937
"Missouri","US",2020-03-31,1357
"Montana","US",2020-03-31,198
"Nebraska","US",2020-03-31,172
"Nevada","US",2020-03-31,1114
"New Hampshire","US",2020-03-31,357
"New Jersey","US",2020-03-31,18696
"New Mexico","US",2020-03-31,315
"New York","US",2020-03-31,75833
"North Carolina","US",2020-03-31,1535
"North Dakota","US",2020-03-31,122
"Ohio","US",2020-03-31,2199
"Oklahoma","US",2020-03-31,568
"Oregon","US",2020-03-31,690
"Pennsylvania","US",2020-03-31,4963
"Rhode Island","US",2020-03-31,488
"South Carolina","US",2020-03-31,1083
"South Dakota","US",2020-03-31,108
"Tennessee","US",2020-03-31,2391
"Texas","US",2020-03-31,3809
"Utah","US",2020-03-31,888
"Vermont","US",2020-03-31,293
"Virginia","US",2020-03-31,1249
"Washington","US",2020-03-31,5432
"West Virginia","US",2020-03-31,162
"Wisconsin","US",2020-03-31,1412
"Wyoming","US",2020-03-31,109
"Diamond Princess","US",2020-03-31,49
"Grand Princess","US",2020-03-31,103
"American Samoa","US",2020-04-01,0
"Guam","US",2020-04-01,77
"Northern Mariana Islands","US",2020-04-01,6
"Puerto Rico","US",2020-04-01,286
"Virgin Islands","US",2020-04-01,30
"Alabama","US",2020-04-01,1060
"Alaska","US",2020-04-01,132
"Arizona","US",2020-04-01,1413
"Arkansas","US",2020-04-01,584
"California","US",2020-04-01,9399
"Colorado","US",2020-04-01,2982
"Connecticut","US",2020-04-01,3557
"Delaware","US",2020-04-01,368
"District of Columbia","US",2020-04-01,586
"Florida","US",2020-04-01,6956
"Georgia","US",2020-04-01,4638
"Hawaii","US",2020-04-01,224
"Idaho","US",2020-04-01,566
"Illinois","US",2020-04-01,6980
"Indiana","US",2020-04-01,2564
"Iowa","US",2020-04-01,547
"Kansas","US",2020-04-01,485
"Kentucky","US",2020-04-01,632
"Louisiana","US",2020-04-01,6424
"Maine","US",2020-04-01,303
"Maryland","US",2020-04-01,1986
"Massachusetts","US",2020-04-01,7738
"Michigan","US",2020-04-01,9315
"Minnesota","US",2020-04-01,689
"Mississippi","US",2020-04-01,1073
"Missouri","US",2020-04-01,1613
"Montana","US",2020-04-01,208
"Nebraska","US",2020-04-01,210
"Nevada","US",2020-04-01,1279
"New Hampshire","US",2020-04-01,367
"New Jersey","US",2020-04-01,22255
"New Mexico","US",2020-04-01,327
"New York","US",2020-04-01,83948
"North Carolina","US",2020-04-01,1675
"North Dakota","US",2020-04-01,142
"Ohio","US",2020-04-01,2547
"Oklahoma","US",2020-04-01,721
"Oregon","US",2020-04-01,736
"Pennsylvania","US",2020-04-01,6009
"Rhode Island","US",2020-04-01,566
"South Carolina","US",2020-04-01,1293
"South Dakota","US",2020-04-01,129
"Tennessee","US",2020-04-01,2933
"Texas","US",2020-04-01,4355
"Utah","US",2020-04-01,888
"Vermont","US",2020-04-01,321
"Virginia","US",2020-04-01,1483
"Washington","US",2020-04-01,5608
"West Virginia","US",2020-04-01,191
"Wisconsin","US",2020-04-01,1556
"Wyoming","US",2020-04-01,130
"Diamond Princess","US",2020-04-01,49
"Grand Princess","US",2020-04-01,103
"American Samoa","US",2020-04-02,0
"Guam","US",2020-04-02,82
"Northern Mariana Islands","US",2020-04-02,6
"Puerto Rico","US",2020-04-02,316
"Virgin Islands","US",2020-04-02,30
"Alabama","US",2020-04-02,1233
"Alaska","US",2020-04-02,143
"Arizona","US",2020-04-02,1596
"Arkansas","US",2020-04-02,643
"California","US",2020-04-02,10773
"Colorado","US",2020-04-02,3342
"Connecticut","US",2020-04-02,3824
"Delaware","US",2020-04-02,393
"District of Columbia","US",2020-04-02,653
"Florida","US",2020-04-02,9008
"Georgia","US",2020-04-02,5348
"Hawaii","US",2020-04-02,256
"Idaho","US",2020-04-02,776
"Illinois","US",2020-04-02,7695
"Indiana","US",2020-04-02,3038
"Iowa","US",2020-04-02,614
"Kansas","US",2020-04-02,553
"Kentucky","US",2020-04-02,770
"Louisiana","US",2020-04-02,9149
"Maine","US",2020-04-02,376
"Maryland","US",2020-04-02,2331
"Massachusetts","US",2020-04-02,8966
"Michigan","US",2020-04-02,10791
"Minnesota","US",2020-04-02,742
"Mississippi","US",2020-04-02,1177
"Missouri","US",2020-04-02,1857
"Montana","US",2020-04-02,241
"Nebraska","US",2020-04-02,246
"Nevada","US",2020-04-02,1463
"New Hampshire","US",2020-04-02,479
"New Jersey","US",2020-04-02,25590
"New Mexico","US",2020-04-02,373
"New York","US",2020-04-02,92506
"North Carolina","US",2020-04-02,1977
"North Dakota","US",2020-04-02,159
"Ohio","US",2020-04-02,2901
"Oklahoma","US",2020-04-02,881
"Oregon","US",2020-04-02,826
"Pennsylvania","US",2020-04-02,7268
"Rhode Island","US",2020-04-02,645
"South Carolina","US",2020-04-02,1554
"South Dakota","US",2020-04-02,165
"Tennessee","US",2020-04-02,3013
"Texas","US",2020-04-02,5069
"Utah","US",2020-04-02,1086
"Vermont","US",2020-04-02,338
"Virginia","US",2020-04-02,1706
"Washington","US",2020-04-02,6389
"West Virginia","US",2020-04-02,216
"Wisconsin","US",2020-04-02,1748
"Wyoming","US",2020-04-02,150
"Diamond Princess","US",2020-04-02,49
"Grand Princess","US",2020-04-02,103
"American Samoa","US",2020-04-03,0
"Guam","US",2020-04-03,84
"Northern Mariana Islands","US",2020-04-03,8
"Puerto Rico","US",2020-04-03,316
"Virgin Islands","US",2020-04-03,37
"Alabama","US",2020-04-03,1495
"Alaska","US",2020-04-03,157
"Arizona","US",2020-04-03,1769
"Arkansas","US",2020-04-03,704
"California","US",2020-04-03,12004
"Colorado","US",2020-04-03,3742
"Connecticut","US",2020-04-03,4914
"Delaware","US",2020-04-03,450
"District of Columbia","US",2020-04-03,757
"Florida","US",2020-04-03,10268
"Georgia","US",2020-04-03,5831
"Hawaii","US",2020-04-03,319
"Idaho","US",2020-04-03,891
"Illinois","US",2020-04-03,8904
"Indiana","US",2020-04-03,3437
"Iowa","US",2020-04-03,699
"Kansas","US",2020-04-03,629
"Kentucky","US",2020-04-03,770
"Louisiana","US",2020-04-03,10297
"Maine","US",2020-04-03,432
"Maryland","US",2020-04-03,2758
"Massachusetts","US",2020-04-03,10402
"Michigan","US",2020-04-03,12744
"Minnesota","US",2020-04-03,788
"Mississippi","US",2020-04-03,1358
"Missouri","US",2020-04-03,1864
"Montana","US",2020-04-03,243
"Nebraska","US",2020-04-03,279
"Nevada","US",2020-04-03,1514
"New Hampshire","US",2020-04-03,479
"New Jersey","US",2020-04-03,29895
"New Mexico","US",2020-04-03,490
"New York","US",2020-04-03,102987
"North Carolina","US",2020-04-03,2251
"North Dakota","US",2020-04-03,173
"Ohio","US",2020-04-03,3312
"Oklahoma","US",2020-04-03,990
"Oregon","US",2020-04-03,899
"Pennsylvania","US",2020-04-03,8570
"Rhode Island","US",2020-04-03,711
"South Carolina","US",2020-04-03,1700
"South Dakota","US",2020-04-03,187
"Tennessee","US",2020-04-03,3067
"Texas","US",2020-04-03,5734
"Utah","US",2020-04-03,1248
"Vermont","US",2020-04-03,389
"Virginia","US",2020-04-03,2012
"Washington","US",2020-04-03,6846
"West Virginia","US",2020-04-03,237
"Wisconsin","US",2020-04-03,2012
"Wyoming","US",2020-04-03,162
"Diamond Princess","US",2020-04-03,49
"Grand Princess","US",2020-04-03,103
"American Samoa","US",2020-04-04,0
"Guam","US",2020-04-04,93
"Northern Mariana Islands","US",2020-04-04,8
"Puerto Rico","US",2020-04-04,452
"Virgin Islands","US",2020-04-04,40
"Alabama","US",2020-04-04,1614
"Alaska","US",2020-04-04,171
"Arizona","US",2020-04-04,2019
"Arkansas","US",2020-04-04,743
"California","US",2020-04-04,12837
"Colorado","US",2020-04-04,4188
"Connecticut","US",2020-04-04,5276
"Delaware","US",2020-04-04,593
"District of Columbia","US",2020-04-04,902
"Florida","US",2020-04-04,11537
"Georgia","US",2020-04-04,6160
"Hawaii","US",2020-04-04,351
"Idaho","US",2020-04-04,1022
"Illinois","US",2020-04-04,10357
"Indiana","US",2020-04-04,3953
"Iowa","US",2020-04-04,787
"Kansas","US",2020-04-04,698
"Kentucky","US",2020-04-04,917
"Louisiana","US",2020-04-04,12496
"Maine","US",2020-04-04,456
"Maryland","US",2020-04-04,3125
"Massachusetts","US",2020-04-04,11736
"Michigan","US",2020-04-04,14225
"Minnesota","US",2020-04-04,865
"Mississippi","US",2020-04-04,1455
"Missouri","US",2020-04-04,2310
"Montana","US",2020-04-04,265
"Nebraska","US",2020-04-04,321
"Nevada","US",2020-04-04,1742
"New Hampshire","US",2020-04-04,540
"New Jersey","US",2020-04-04,34124
"New Mexico","US",2020-04-04,506
"New York","US",2020-04-04,113833
"North Carolina","US",2020-04-04,2486
"North Dakota","US",2020-04-04,186
"Ohio","US",2020-04-04,3739
"Oklahoma","US",2020-04-04,1161
"Oregon","US",2020-04-04,899
"Pennsylvania","US",2020-04-04,10444
"Rhode Island","US",2020-04-04,806
"South Carolina","US",2020-04-04,1917
"South Dakota","US",2020-04-04,212
"Tennessee","US",2020-04-04,3322
"Texas","US",2020-04-04,6567
"Utah","US",2020-04-04,1428
"Vermont","US",2020-04-04,461
"Virginia","US",2020-04-04,2407
"Washington","US",2020-04-04,7247
"West Virginia","US",2020-04-04,282
"Wisconsin","US",2020-04-04,2030
"Wyoming","US",2020-04-04,187
"Diamond Princess","US",2020-04-04,49
"Grand Princess","US",2020-04-04,103
"American Samoa","US",2020-04-05,0
"Guam","US",2020-04-05,112
"Northern Mariana Islands","US",2020-04-05,8
"Puerto Rico","US",2020-04-05,475
"Virgin Islands","US",2020-04-05,42
"Alabama","US",2020-04-05,1765
"Alaska","US",2020-04-05,185
"Arizona","US",2020-04-05,2269
"Arkansas","US",2020-04-05,837
"California","US",2020-04-05,15034
"Colorado","US",2020-04-05,4950
"Connecticut","US",2020-04-05,5675
"Delaware","US",2020-04-05,673
"District of Columbia","US",2020-04-05,1002
"Florida","US",2020-04-05,12350
"Georgia","US",2020-04-05,6647
"Hawaii","US",2020-04-05,371
"Idaho","US",2020-04-05,1078
"Illinois","US",2020-04-05,11259
"Indiana","US",2020-04-05,4411
"Iowa","US",2020-04-05,869
"Kansas","US",2020-04-05,751
"Kentucky","US",2020-04-05,955
"Louisiana","US",2020-04-05,13010
"Maine","US",2020-04-05,470
"Maryland","US",2020-04-05,3617
"Massachusetts","US",2020-04-05,12500
"Michigan","US",2020-04-05,15718
"Minnesota","US",2020-04-05,935
"Mississippi","US",2020-04-05,1638
"Missouri","US",2020-04-05,2347
"Montana","US",2020-04-05,286
"Nebraska","US",2020-04-05,364
"Nevada","US",2020-04-05,1855
"New Hampshire","US",2020-04-05,621
"New Jersey","US",2020-04-05,37505
"New Mexico","US",2020-04-05,624
"New York","US",2020-04-05,123160
"North Carolina","US",2020-04-05,2649
"North Dakota","US",2020-04-05,207
"Ohio","US",2020-04-05,4043
"Oklahoma","US",2020-04-05,1254
"Oregon","US",2020-04-05,1068
"Pennsylvania","US",2020-04-05,11589
"Rhode Island","US",2020-04-05,922
"South Carolina","US",2020-04-05,2049
"South Dakota","US",2020-04-05,240
"Tennessee","US",2020-04-05,3633
"Texas","US",2020-04-05,7209
"Utah","US",2020-04-05,1601
"Vermont","US",2020-04-05,512
"Virginia","US",2020-04-05,2640
"Washington","US",2020-04-05,7825
"West Virginia","US",2020-04-05,324
"Wisconsin","US",2020-04-05,2320
"Wyoming","US",2020-04-05,197
"Diamond Princess","US",2020-04-05,49
"Grand Princess","US",2020-04-05,103
"American Samoa","US",2020-04-06,0
"Guam","US",2020-04-06,113
"Northern Mariana Islands","US",2020-04-06,8
"Puerto Rico","US",2020-04-06,513
"Virgin Islands","US",2020-04-06,43
"Alabama","US",2020-04-06,1952
"Alaska","US",2020-04-06,190
"Arizona","US",2020-04-06,2460
"Arkansas","US",2020-04-06,875
"California","US",2020-04-06,16019
"Colorado","US",2020-04-06,5183
"Connecticut","US",2020-04-06,6906
"Delaware","US",2020-04-06,783
"District of Columbia","US",2020-04-06,1097
"Florida","US",2020-04-06,13324
"Georgia","US",2020-04-06,7314
"Hawaii","US",2020-04-06,387
"Idaho","US",2020-04-06,1101
"Illinois","US",2020-04-06,12262
"Indiana","US",2020-04-06,4956
"Iowa","US",2020-04-06,946
"Kansas","US",2020-04-06,849
"Kentucky","US",2020-04-06,955
"Louisiana","US",2020-04-06,14867
"Maine","US",2020-04-06,499
"Maryland","US",2020-04-06,4045
"Massachusetts","US",2020-04-06,13837
"Michigan","US",2020-04-06,17221
"Minnesota","US",2020-04-06,986
"Mississippi","US",2020-04-06,1738
"Missouri","US",2020-04-06,2736
"Montana","US",2020-04-06,299
"Nebraska","US",2020-04-06,417
"Nevada","US",2020-04-06,1953
"New Hampshire","US",2020-04-06,715
"New Jersey","US",2020-04-06,41090
"New Mexico","US",2020-04-06,686
"New York","US",2020-04-06,131815
"North Carolina","US",2020-04-06,2962
"North Dakota","US",2020-04-06,225
"Ohio","US",2020-04-06,4453
"Oklahoma","US",2020-04-06,1329
"Oregon","US",2020-04-06,1068
"Pennsylvania","US",2020-04-06,13127
"Rhode Island","US",2020-04-06,1082
"South Carolina","US",2020-04-06,2232
"South Dakota","US",2020-04-06,288
"Tennessee","US",2020-04-06,3802
"Texas","US",2020-04-06,8043
"Utah","US",2020-04-06,1678
"Vermont","US",2020-04-06,543
"Virginia","US",2020-04-06,2878
"Washington","US",2020-04-06,8311
"West Virginia","US",2020-04-06,345
"Wisconsin","US",2020-04-06,2449
"Wyoming","US",2020-04-06,210
"Diamond Princess","US",2020-04-06,49
"Grand Princess","US",2020-04-06,103
"American Samoa","US",2020-04-07,0
"Guam","US",2020-04-07,121
"Northern Mariana Islands","US",2020-04-07,8
"Puerto Rico","US",2020-04-07,573
"Virgin Islands","US",2020-04-07,43
"Alabama","US",2020-04-07,2169
"Alaska","US",2020-04-07,213
"Arizona","US",2020-04-07,2575
"Arkansas","US",2020-04-07,946
"California","US",2020-04-07,17351
"Colorado","US",2020-04-07,5429
"Connecticut","US",2020-04-07,7781
"Delaware","US",2020-04-07,928
"District of Columbia","US",2020-04-07,1211
"Florida","US",2020-04-07,14545
"Georgia","US",2020-04-07,8822
"Hawaii","US",2020-04-07,410
"Idaho","US",2020-04-07,1170
"Illinois","US",2020-04-07,13553
"Indiana","US",2020-04-07,5510
"Iowa","US",2020-04-07,1046
"Kansas","US",2020-04-07,912
"Kentucky","US",2020-04-07,1149
"Louisiana","US",2020-04-07,16284
"Maine","US",2020-04-07,519
"Maryland","US",2020-04-07,4371
"Massachusetts","US",2020-04-07,15202
"Michigan","US",2020-04-07,18970
"Minnesota","US",2020-04-07,1069
"Mississippi","US",2020-04-07,1915
"Missouri","US",2020-04-07,3130
"Montana","US",2020-04-07,319
"Nebraska","US",2020-04-07,447
"Nevada","US",2020-04-07,2124
"New Hampshire","US",2020-04-07,715
"New Jersey","US",2020-04-07,44416
"New Mexico","US",2020-04-07,794
"New York","US",2020-04-07,139875
"North Carolina","US",2020-04-07,3299
"North Dakota","US",2020-04-07,237
"Ohio","US",2020-04-07,4782
"Oklahoma","US",2020-04-07,1474
"Oregon","US",2020-04-07,1132
"Pennsylvania","US",2020-04-07,14853
"Rhode Island","US",2020-04-07,1229
"South Carolina","US",2020-04-07,2417
"South Dakota","US",2020-04-07,320
"Tennessee","US",2020-04-07,4139
"Texas","US",2020-04-07,8925
"Utah","US",2020-04-07,1739
"Vermont","US",2020-04-07,575
"Virginia","US",2020-04-07,3335
"Washington","US",2020-04-07,8692
"West Virginia","US",2020-04-07,412
"Wisconsin","US",2020-04-07,2578
"Wyoming","US",2020-04-07,216
"Diamond Princess","US",2020-04-07,49
"Grand Princess","US",2020-04-07,103
"American Samoa","US",2020-04-08,0
"Guam","US",2020-04-08,121
"Northern Mariana Islands","US",2020-04-08,11
"Puerto Rico","US",2020-04-08,620
"Virgin Islands","US",2020-04-08,45
"Alabama","US",2020-04-08,2328
"Alaska","US",2020-04-08,226
"Arizona","US",2020-04-08,2726
"Arkansas","US",2020-04-08,1000
"California","US",2020-04-08,18897
"Colorado","US",2020-04-08,5655
"Connecticut","US",2020-04-08,7781
"Delaware","US",2020-04-08,1116
"District of Columbia","US",2020-04-08,1440
"Florida","US",2020-04-08,15456
"Georgia","US",2020-04-08,9901
"Hawaii","US",2020-04-08,410
"Idaho","US",2020-04-08,1210
"Illinois","US",2020-04-08,15078
"Indiana","US",2020-04-08,5943
"Iowa","US",2020-04-08,1145
"Kansas","US",2020-04-08,1046
"Kentucky","US",2020-04-08,1149
"Louisiana","US",2020-04-08,17030
"Maine","US",2020-04-08,537
"Maryland","US",2020-04-08,5529
"Massachusetts","US",2020-04-08,16790
"Michigan","US",2020-04-08,20346
"Minnesota","US",2020-04-08,1154
"Mississippi","US",2020-04-08,2003
"Missouri","US",2020-04-08,3209
"Montana","US",2020-04-08,332
"Nebraska","US",2020-04-08,519
"Nevada","US",2020-04-08,2259
"New Hampshire","US",2020-04-08,747
"New Jersey","US",2020-04-08,47437
"New Mexico","US",2020-04-08,821
"New York","US",2020-04-08,151061
"North Carolina","US",2020-04-08,3499
"North Dakota","US",2020-04-08,251
"Ohio","US",2020-04-08,5148
"Oklahoma","US",2020-04-08,1526
"Oregon","US",2020-04-08,1181
"Pennsylvania","US",2020-04-08,16631
"Rhode Island","US",2020-04-08,1450
"South Carolina","US",2020-04-08,2417
"South Dakota","US",2020-04-08,393
"Tennessee","US",2020-04-08,4363
"Texas","US",2020-04-08,9777
"Utah","US",2020-04-08,1848
"Vermont","US",2020-04-08,605
"Virginia","US",2020-04-08,3645
"Washington","US",2020-04-08,9276
"West Virginia","US",2020-04-08,483
"Wisconsin","US",2020-04-08,2710
"Wyoming","US",2020-04-08,221
"Diamond Princess","US",2020-04-08,49
"Grand Princess","US",2020-04-08,103
"American Samoa","US",2020-04-09,0
"Guam","US",2020-04-09,128
"Northern Mariana Islands","US",2020-04-09,11
"Puerto Rico","US",2020-04-09,683
"Virgin Islands","US",2020-04-09,45
"Alabama","US",2020-04-09,2703
"Alaska","US",2020-04-09,235
"Arizona","US",2020-04-09,3018
"Arkansas","US",2020-04-09,1119
"California","US",2020-04-09,19710
"Colorado","US",2020-04-09,5655
"Connecticut","US",2020-04-09,9784
"Delaware","US",2020-04-09,1209
"District of Columbia","US",2020-04-09,1523
"Florida","US",2020-04-09,16364
"Georgia","US",2020-04-09,10566
"Hawaii","US",2020-04-09,442
"Idaho","US",2020-04-09,1232
"Illinois","US",2020-04-09,16422
"Indiana","US",2020-04-09,6351
"Iowa","US",2020-04-09,1270
"Kansas","US",2020-04-09,1116
"Kentucky","US",2020-04-09,1341
"Louisiana","US",2020-04-09,18283
"Maine","US",2020-04-09,560
"Maryland","US",2020-04-09,6185
"Massachusetts","US",2020-04-09,18941
"Michigan","US",2020-04-09,21504
"Minnesota","US",2020-04-09,1240
"Mississippi","US",2020-04-09,2260
"Missouri","US",2020-04-09,3432
"Montana","US",2020-04-09,354
"Nebraska","US",2020-04-09,568
"Nevada","US",2020-04-09,2456
"New Hampshire","US",2020-04-09,819
"New Jersey","US",2020-04-09,51027
"New Mexico","US",2020-04-09,865
"New York","US",2020-04-09,161779
"North Carolina","US",2020-04-09,3736
"North Dakota","US",2020-04-09,269
"Ohio","US",2020-04-09,5512
"Oklahoma","US",2020-04-09,1686
"Oregon","US",2020-04-09,1321
"Pennsylvania","US",2020-04-09,18300
"Rhode Island","US",2020-04-09,1727
"South Carolina","US",2020-04-09,2793
"South Dakota","US",2020-04-09,447
"Tennessee","US",2020-04-09,4634
"Texas","US",2020-04-09,11208
"Utah","US",2020-04-09,1856
"Vermont","US",2020-04-09,628
"Virginia","US",2020-04-09,4042
"Washington","US",2020-04-09,9639
"West Virginia","US",2020-04-09,514
"Wisconsin","US",2020-04-09,2886
"Wyoming","US",2020-04-09,230
"Diamond Princess","US",2020-04-09,49
"Grand Princess","US",2020-04-09,103
"American Samoa","US",2020-04-10,0
"Guam","US",2020-04-10,130
"Northern Mariana Islands","US",2020-04-10,11
"Puerto Rico","US",2020-04-10,725
"Virgin Islands","US",2020-04-10,50
"Alabama","US",2020-04-10,2947
"Alaska","US",2020-04-10,246
"Arizona","US",2020-04-10,3112
"Arkansas","US",2020-04-10,1171
"California","US",2020-04-10,21081
"Colorado","US",2020-04-10,6202
"Connecticut","US",2020-04-10,10538
"Delaware","US",2020-04-10,1326
"District of Columbia","US",2020-04-10,1660
"Florida","US",2020-04-10,17531
"Georgia","US",2020-04-10,11485
"Hawaii","US",2020-04-10,442
"Idaho","US",2020-04-10,1354
"Illinois","US",2020-04-10,17887
"Indiana","US",2020-04-10,6907
"Iowa","US",2020-04-10,1388
"Kansas","US",2020-04-10,1117
"Kentucky","US",2020-04-10,1693
"Louisiana","US",2020-04-10,19253
"Maine","US",2020-04-10,586
"Maryland","US",2020-04-10,6968
"Massachusetts","US",2020-04-10,20974
"Michigan","US",2020-04-10,22434
"Minnesota","US",2020-04-10,1336
"Mississippi","US",2020-04-10,2469
"Missouri","US",2020-04-10,3897
"Montana","US",2020-04-10,365
"Nebraska","US",2020-04-10,635
"Nevada","US",2020-04-10,2722
"New Hampshire","US",2020-04-10,819
"New Jersey","US",2020-04-10,54588
"New Mexico","US",2020-04-10,1081
"New York","US",2020-04-10,172348
"North Carolina","US",2020-04-10,3965
"North Dakota","US",2020-04-10,278
"Ohio","US",2020-04-10,5878
"Oklahoma","US",2020-04-10,1794
"Oregon","US",2020-04-10,1322
"Pennsylvania","US",2020-04-10,20051
"Rhode Island","US",2020-04-10,1727
"South Carolina","US",2020-04-10,3067
"South Dakota","US",2020-04-10,536
"Tennessee","US",2020-04-10,4891
"Texas","US",2020-04-10,12105
"Utah","US",2020-04-10,2103
"Vermont","US",2020-04-10,679
"Virginia","US",2020-04-10,4509
"Washington","US",2020-04-10,10119
"West Virginia","US",2020-04-10,574
"Wisconsin","US",2020-04-10,3068
"Wyoming","US",2020-04-10,239
"Diamond Princess","US",2020-04-10,49
"Grand Princess","US",2020-04-10,103
"American Samoa","US",2020-04-11,0
"Guam","US",2020-04-11,133
"Northern Mariana Islands","US",2020-04-11,11
"Puerto Rico","US",2020-04-11,788
"Virgin Islands","US",2020-04-11,51
"Alabama","US",2020-04-11,3217
"Alaska","US",2020-04-11,257
"Arizona","US",2020-04-11,3393
"Arkansas","US",2020-04-11,1228
"California","US",2020-04-11,21706
"Colorado","US",2020-04-11,6513
"Connecticut","US",2020-04-11,11510
"Delaware","US",2020-04-11,1479
"District of Columbia","US",2020-04-11,1778
"Florida","US",2020-04-11,18494
"Georgia","US",2020-04-11,12159
"Hawaii","US",2020-04-11,465
"Idaho","US",2020-04-11,1396
"Illinois","US",2020-04-11,19180
"Indiana","US",2020-04-11,7435
"Iowa","US",2020-04-11,1510
"Kansas","US",2020-04-11,1275
"Kentucky","US",2020-04-11,1693
"Louisiana","US",2020-04-11,20014
"Maine","US",2020-04-11,616
"Maryland","US",2020-04-11,7694
"Massachusetts","US",2020-04-11,22860
"Michigan","US",2020-04-11,23605
"Minnesota","US",2020-04-11,1427
"Mississippi","US",2020-04-11,2642
"Missouri","US",2020-04-11,4108
"Montana","US",2020-04-11,377
"Nebraska","US",2020-04-11,699
"Nevada","US",2020-04-11,2702
"New Hampshire","US",2020-04-11,885
"New Jersey","US",2020-04-11,58151
"New Mexico","US",2020-04-11,1091
"New York","US",2020-04-11,181026
"North Carolina","US",2020-04-11,4354
"North Dakota","US",2020-04-11,293
"Ohio","US",2020-04-11,6250
"Oklahoma","US",2020-04-11,1868
"Oregon","US",2020-04-11,1371
"Pennsylvania","US",2020-04-11,21719
"Rhode Island","US",2020-04-11,2349
"South Carolina","US",2020-04-11,3211
"South Dakota","US",2020-04-11,626
"Tennessee","US",2020-04-11,5132
"Texas","US",2020-04-11,13023
"Utah","US",2020-04-11,2207
"Vermont","US",2020-04-11,711
"Virginia","US",2020-04-11,5077
"Washington","US",2020-04-11,10434
"West Virginia","US",2020-04-11,577
"Wisconsin","US",2020-04-11,3213
"Wyoming","US",2020-04-11,261
"Diamond Princess","US",2020-04-11,49
"Grand Princess","US",2020-04-11,103
"American Samoa","US",2020-04-12,0
"Guam","US",2020-04-12,133
"Northern Mariana Islands","US",2020-04-12,11
"Puerto Rico","US",2020-04-12,897
"Virgin Islands","US",2020-04-12,51
"Alabama","US",2020-04-12,3563
"Alaska","US",2020-04-12,272
"Arizona","US",2020-04-12,3542
"Arkansas","US",2020-04-12,1280
"California","US",2020-04-12,22795
"Colorado","US",2020-04-12,7307
"Connecticut","US",2020-04-12,12035
"Delaware","US",2020-04-12,1625
"District of Columbia","US",2020-04-12,1875
"Florida","US",2020-04-12,19895
"Georgia","US",2020-04-12,12452
"Hawaii","US",2020-04-12,499
